,ID,Thread,Port,Event,Index,cstruct
0,r1,T3,9688008,recv,1,
1,r2,T9,9688008,recv,1,
2,r3,T1,9688008,recv,1,
3,r4,T2,9688008,recv,1,
4,r5,T5,9688008,recv,1,
5,r6,T6,9688008,recv,1,
6,r7,T7,9688008,recv,1,
7,r8,T8,9688008,recv,1,
8,r9,T4,9688008,recv,1,
9,r10,T1,9688008,recv,2,"['r3', 's3']"
10,r11,T2,9688008,recv,2,"['s4', 'r4']"
11,r12,T3,9688008,recv,2,"['r1', 's1']"
12,r13,T5,9688008,recv,2,"['r5', 's5']"
13,r14,T9,9688008,recv,2,"['r2', 's2']"
14,r15,T6,9688008,recv,2,"['s6', 'r6']"
15,r16,T7,9688008,recv,2,"['s7', 'r7']"
16,r17,T8,9688008,recv,2,"['r8', 's8']"
17,r18,T4,9688008,recv,2,"['s9', 'r9']"
18,r19,T1,9688008,recv,3,"['r3', 's1', 'r10', 's10', 's3']"
19,r20,T2,9688008,recv,3,"['s11', 's2', 's4', 'r4', 'r11']"
20,r21,T3,9688008,recv,3,"['s1', 's12', 's3', 'r1', 'r12']"
21,r22,T5,9688008,recv,3,"['r13', 's4', 's5', 's13', 'r5']"
22,r23,T9,9688008,recv,3,"['r2', 's2', 's14', 'r14', 's5']"
23,r24,T6,9688008,recv,3,"['s6', 'r15', 'r6', 's15']"
24,r25,T7,9688008,recv,3,"['r16', 's7', 'r7', 's16']"
25,r26,T8,9688008,recv,3,"['r8', 's8', 's17', 'r17']"
26,r27,T4,9688008,recv,3,"['s9', 'r18', 's18', 'r9']"
27,r28,T1,9688008,recv,4,"['r3', 's1', 's19', 'r10', 'r19', 's10', 's3']"
28,r29,T2,9688008,recv,4,"['s20', 's11', 's2', 's4', 'r20', 'r4', 'r11']"
29,r30,T3,9688008,recv,4,"['s21', 's1', 'r21', 's12', 's3', 'r1', 'r12']"
30,r31,T5,9688008,recv,4,"['r13', 's4', 'r22', 'r5', 's5', 's13', 's22']"
31,r32,T9,9688008,recv,4,"['s23', 'r2', 's2', 's14', 'r14', 'r23', 's5']"
32,r33,T6,9688008,recv,4,"['r15', 's15', 's24', 'r6', 's6', 'r24']"
33,r34,T7,9688008,recv,4,"['s25', 's16', 'r16', 's7', 'r25', 'r7']"
34,r35,T8,9688008,recv,4,"['s8', 'r26', 'r17', 'r8', 's26', 's17']"
35,r36,T4,9688008,recv,4,"['r18', 'r27', 'r9', 's9', 's27', 's18']"
36,r37,T1,9688008,recv,5,"['r3', 's1', 's19', 's3', 'r19', 'r10', 's28', 's10', 'r28']"
37,r38,T2,9688008,recv,5,"['s29', 's20', 's11', 'r29', 's2', 's4', 'r20', 'r4', 'r11']"
38,r39,T3,9688008,recv,5,"['s21', 's1', 's30', 'r21', 's12', 's3', 'r1', 'r30', 'r12']"
39,r40,T5,9688008,recv,5,"['s31', 'r13', 's4', 'r22', 'r5', 's5', 's13', 's22', 'r31']"
40,r41,T9,9688008,recv,5,"['s23', 'r2', 's2', 's14', 'r23', 'r14', 's5', 'r32', 's32']"
41,r42,T6,9688008,recv,5,"['s15', 's24', 'r15', 's33', 'r33', 'r6', 's6', 'r24']"
42,r43,T7,9688008,recv,5,"['s25', 's34', 's16', 's7', 'r25', 'r16', 'r34', 'r7']"
43,r44,T8,9688008,recv,5,"['s8', 'r26', 'r17', 'r8', 's35', 's26', 'r35', 's17']"
44,r45,T4,9688008,recv,5,"['r18', 'r27', 'r36', 'r9', 's9', 's36', 's27', 's18']"
45,r46,T1,9688008,recv,6,"['r3', 's1', 's19', 's3', 'r19', 'r10', 's28', 's10', 'r28', 'r37', 's37']"
46,r47,T2,9688008,recv,6,"['s38', 's29', 'r38', 's20', 's11', 'r29', 's2', 's4', 'r20', 'r4', 'r11']"
47,r48,T3,9688008,recv,6,"['r39', 's21', 's39', 's1', 's30', 'r21', 's12', 's3', 'r1', 'r30', 'r12']"
48,r49,T5,9688008,recv,6,"['r40', 's31', 'r13', 's4', 'r22', 'r5', 's5', 's40', 's13', 's22', 'r31']"
49,r50,T9,9688008,recv,6,"['r41', 's23', 'r2', 's2', 's14', 'r23', 'r14', 's5', 's32', 's41', 'r32']"
50,r51,T6,9688008,recv,6,"['s15', 's24', 's42', 'r15', 's33', 'r33', 'r42', 'r6', 's6', 'r24']"
51,r52,T7,9688008,recv,6,"['s25', 's34', 'r43', 's16', 's7', 'r25', 'r16', 'r34', 's43', 'r7']"
52,r53,T8,9688008,recv,6,"['s44', 's8', 'r26', 'r17', 'r8', 'r44', 's35', 's26', 'r35', 's17']"
53,r54,T1,9688008,recv,7,"['r3', 's1', 's46', 's19', 'r46', 's3', 'r19', 'r10', 's28', 's10', 'r28', 'r37', 's37']"
54,r55,T2,9688008,recv,7,"['s38', 's29', 'r38', 's20', 's11', 'r29', 's2', 'r47', 's4', 'r20', 's47', 'r4', 'r11']"
55,r56,T4,9688008,recv,6,"['r18', 'r27', 'r36', 'r45', 's45', 'r9', 's9', 's36', 's27', 's18']"
56,r57,T3,9688008,recv,7,"['r39', 's21', 's39', 'r12', 's1', 'r1', 's30', 'r21', 's12', 's3', 'r48', 'r30', 's48']"
57,r58,T5,9688008,recv,7,"['r40', 's31', 's49', 'r13', 's4', 'r22', 'r5', 's5', 's40', 's13', 's22', 'r31', 'r49']"
58,r59,T9,9688008,recv,7,"['r41', 's23', 's50', 'r2', 's2', 's14', 'r23', 'r14', 's5', 's32', 's41', 'r32', 'r50']"
59,r60,T6,9688008,recv,7,"['r51', 's15', 's24', 's42', 'r15', 's33', 'r33', 's51', 'r42', 'r6', 's6', 'r24']"
60,r61,T7,9688008,recv,7,"['r52', 's52', 's25', 's34', 'r43', 's16', 's7', 'r25', 'r16', 'r34', 's43', 'r7']"
61,r62,T8,9688008,recv,7,"['s44', 's8', 'r53', 'r26', 'r17', 'r8', 'r44', 's35', 's26', 'r35', 's17', 's53']"
62,r63,T1,9688008,recv,8,"['r3', 's46', 's45', 's10', 's36', 's27', 's54', 'r54', 's28', 's3', 'r37', 's37', 's19', 'r46', 's1', 'r19', 'r10', 'r28', 's9', 's18']"
63,r64,T2,9688008,recv,8,"['s38', 's29', 'r38', 's46', 'r55', 's10', 'r4', 's20', 'r20', 's47', 's28', 's55', 's37', 's2', 'r47', 's19', 's11', 'r29', 's1', 's4', 'r11']"
64,r65,T4,9688008,recv,7,"['s38', 's29', 's20', 's11', 'r18', 's2', 'r56', 'r36', 's56', 'r27', 'r45', 's45', 's47', 'r9', 's9', 's36', 's27', 's18']"
65,r66,T3,9688008,recv,8,"['r39', 's21', 's39', 'r12', 's1', 'r1', 's30', 's57', 'r21', 'r57', 's12', 's3', 'r48', 'r30', 's48']"
66,r67,T5,9688008,recv,8,"['r58', 's58', 'r40', 's31', 's49', 'r13', 's4', 'r22', 'r5', 's5', 's40', 's13', 's22', 'r31', 'r49']"
67,r68,T9,9688008,recv,8,"['r41', 's50', 's23', 'r2', 's2', 's14', 's59', 'r23', 'r59', 's5', 's32', 's41', 'r32', 'r14', 'r50']"
68,r69,T1,9688008,recv,2,"['r3', 's10', 's1']"
69,r70,T2,9688008,recv,2,"['s11', 'r4', 's2']"
70,r71,T5,9688008,recv,2,"['r5', 's13', 's4', 's22']"
71,r72,T9,9688008,recv,2,"['s5', 's14', 'r2']"
72,r73,T4,9688008,recv,2,"['s9', 's18', 'r9']"
73,r74,T1,9688008,recv,3,"['r3', 's1', 'r69', 's10', 's3']"
74,r75,T2,9688008,recv,3,"['s38', 's29', 's20', 's11', 's2', 'r70', 'r4']"
75,r76,T5,9688008,recv,3,"['s4', 'r71', 'r5', 's13', 's22']"
76,r77,T9,9688008,recv,3,"['r2', 's2', 's14', 's5', 'r72']"
77,r78,T4,9688008,recv,3,"['s18', 'r9', 's9', 's36', 's27', 'r73']"
78,r79,T1,9688008,recv,4,"['r3', 's1', 'r69', 's19', 'r74', 's28', 's10', 's3']"
79,r80,T2,9688008,recv,4,"['s29', 's38', 's20', 's11', 's2', 'r70', 'r4', 'r75']"
80,r81,T5,9688008,recv,4,"['s4', 'r71', 'r76', 's5', 's13', 's22', 'r5']"
81,r82,T9,9688008,recv,4,"['s23', 'r2', 's2', 's14', 's5', 'r77', 'r72']"
82,r83,T4,9688008,recv,4,"['r78', 'r73', 'r9', 's9', 's36', 's27', 's18']"
83,r84,T1,9688008,recv,5,"['r3', 's1', 'r69', 's19', 'r74', 'r79', 's28', 's10', 's3', 's37']"
84,r85,T2,9688008,recv,5,"['s38', 's29', 's20', 's11', 's2', 'r70', 's47', 'r4', 'r80', 'r75']"
85,r86,T5,9688008,recv,5,"['s31', 's4', 'r71', 'r76', 's5', 'r5', 's13', 's22', 'r81']"
86,r87,T9,9688008,recv,5,"['s23', 'r2', 's2', 's14', 's5', 's32', 'r77', 'r72', 'r82']"
87,r88,T4,9688008,recv,5,"['s29', 's38', 's20', 's11', 'r78', 's2', 'r73', 's56', 'r83', 's47', 'r9', 's9', 's36', 's27', 's18']"
88,r89,T1,9688008,recv,6,"['r3', 's63', 's1', 'r69', 's19', 's54', 'r74', 'r84', 's45', 'r79', 's28', 's10', 's9', 's3', 's36', 's27', 's18', 's37']"
89,r90,T2,9688008,recv,6,"['s38', 's29', 'r75', 's20', 's11', 's1', 's2', 's46', 'r70', 's19', 'r85', 's47', 's28', 's10', 'r4', 's55', 'r80', 's37']"
90,r91,T5,9688008,recv,6,"['s31', 's4', 'r71', 'r76', 's5', 'r5', 's40', 'r86', 's13', 's22', 'r81']"
91,r92,T9,9688008,recv,6,"['s23', 'r2', 's2', 'r87', 's14', 's5', 's32', 's41', 'r77', 'r72', 'r82']"
92,r93,T1,9688008,recv,7,"['r3', 's46', 's45', 's10', 's36', 's27', 'r69', 's54', 'r79', 's28', 's3', 's37', 's63', 'r89', 's19', 'r74', 'r84', 's1', 's9', 's18']"
93,r94,T2,9688008,recv,7,"['s38', 's29', 's46', 's10', 'r4', 's20', 's47', 's28', 's55', 's64', 's37', 's2', 's19', 'r85', 'r80', 'r75', 's11', 's1', 'r70', 'r90']"
94,r95,T4,9688008,recv,6,"['s38', 's29', 'r88', 's20', 's11', 's2', 'r78', 'r73', 's56', 's65', 'r83', 's47', 'r9', 's9', 's36', 's27', 's18']"
95,r96,T5,9688008,recv,7,"['r91', 's31', 's49', 's4', 'r71', 'r76', 's5', 'r5', 's40', 's13', 'r86', 's22', 'r81']"
96,r97,T9,9688008,recv,7,"['s50', 's23', 'r2', 's2', 'r87', 's14', 's5', 'r92', 's32', 's41', 'r77', 'r72', 'r82']"
97,r98,T1,9688008,recv,8,"['r3', 's46', 'r93', 's45', 's10', 's36', 's27', 'r69', 's54', 'r79', 's28', 's3', 's37', 's63', 'r89', 's19', 'r74', 'r84', 's1', 's9', 's18']"
98,r99,T2,9688008,recv,8,"['s38', 's29', 's46', 'r94', 's10', 'r4', 's20', 's47', 's28', 's55', 's64', 's37', 's2', 's19', 'r85', 'r80', 'r75', 's11', 's1', 'r70', 's4', 'r90']"
99,r100,T4,9688008,recv,7,"['s38', 's29', 'r88', 's20', 's11', 'r95', 's2', 'r78', 's56', 'r73', 's65', 'r83', 's47', 's27', 'r9', 's36', 's9', 's18']"
100,r101,T5,9688008,recv,8,"['r91', 's58', 'r96', 's31', 's49', 's4', 'r71', 'r76', 's5', 'r5', 's40', 's13', 'r86', 's22', 'r81']"
101,r102,T9,9688008,recv,8,"['s50', 's23', 'r2', 's2', 'r87', 's14', 's59', 's5', 's32', 's41', 'r92', 'r77', 'r72', 'r82', 'r97']"
102,r103,T1,9688008,recv,2,"['r3', 's19', 's10', 's1']"
103,r104,T2,9688008,recv,2,"['s20', 's11', 'r4', 's2']"
104,r105,T9,9688008,recv,2,"['s5', 's23', 'r2', 's14']"
105,r106,T4,9688008,recv,2,"['s45', 'r9', 's9', 's36', 's27', 's18']"
106,r107,T1,9688008,recv,3,"['r3', 's1', 's19', 'r103', 's28', 's10']"
107,r108,T2,9688008,recv,3,"['s20', 's11', 's2', 's4', 'r104', 'r4']"
108,r109,T9,9688008,recv,3,"['r105', 's23', 'r2', 's14', 's5']"
109,r110,T4,9688008,recv,3,"['s45', 'r106', 'r9', 's9', 's36', 's27', 's18']"
110,r111,T1,9688008,recv,4,"['r3', 's1', 's19', 'r103', 's28', 's10', 's3', 'r107']"
111,r112,T2,9688008,recv,4,"['s29', 's20', 's11', 's2', 's4', 'r104', 'r4', 'r108']"
112,r113,T9,9688008,recv,4,"['r105', 's23', 'r2', 's2', 's14', 's5', 'r109']"
113,r114,T4,9688008,recv,4,"['r110', 's45', 'r106', 'r9', 's9', 's36', 's27', 's18']"
114,r115,T1,9688008,recv,5,"['r3', 's63', 's1', 'r111', 's19', 's54', 's45', 'r103', 's28', 's10', 's9', 's3', 's36', 's27', 's18', 'r107']"
115,r116,T2,9688008,recv,5,"['s38', 'r112', 's29', 's20', 's11', 's2', 's4', 'r104', 'r4', 'r108']"
116,r117,T9,9688008,recv,5,"['r105', 's23', 'r2', 'r113', 's2', 's14', 's5', 's32', 'r109']"
117,r118,T4,9688008,recv,5,"['s38', 's29', 's20', 's11', 's2', 's56', 's65', 'r110', 's45', 's47', 'r114', 'r106', 's9', 'r9', 's36', 's27', 's18']"
118,r119,T1,9688008,recv,6,"['r3', 's63', 's1', 'r111', 's19', 's54', 's45', 'r103', 'r115', 's27', 's28', 's10', 's3', 's36', 's9', 's18', 'r107']"
119,r120,T2,9688008,recv,6,"['s38', 's29', 'r112', 's20', 's11', 's2', 's4', 'r104', 's47', 'r116', 'r4', 'r108']"
120,r121,T9,9688008,recv,6,"['r105', 's23', 'r2', 'r113', 's2', 's14', 'r117', 's5', 's32', 's41', 'r109']"
121,r122,T1,9688008,recv,7,"['r3', 's46', 'r111', 's45', 's10', 's36', 's27', 's54', 'r103', 's28', 's3', 'r119', 's37', 's63', 's19', 'r115', 'r107', 's1', 's9', 's18']"
122,r123,T2,9688008,recv,7,"['s38', 's29', 's46', 's10', 'r4', 'r112', 's20', 'r120', 's47', 's28', 's55', 's64', 's37', 's2', 's19', 'r108', 's11', 's1', 's4', 'r104', 'r116']"
123,r124,T4,9688008,recv,6,"['s38', 's29', 's20', 's11', 'r118', 's2', 's56', 's65', 'r110', 's45', 's47', 'r114', 'r106', 's9', 'r9', 's36', 's27', 's18']"
124,r125,T9,9688008,recv,7,"['r105', 's50', 's23', 'r2', 'r113', 's2', 'r121', 's14', 'r117', 's5', 's32', 's41', 'r109']"
125,r126,T1,9688008,recv,8,"['r3', 'r122', 's46', 'r111', 's45', 's10', 's36', 's27', 's54', 'r103', 's28', 's3', 'r119', 's37', 's63', 's19', 'r115', 'r107', 's1', 's9', 's18']"
126,r127,T2,9688008,recv,8,"['s38', 's29', 's46', 'r123', 's10', 'r4', 'r112', 's20', 'r120', 's47', 's28', 's55', 's64', 's37', 's2', 's19', 'r108', 's11', 's1', 's4', 'r104', 'r116']"
127,r128,T4,9688008,recv,7,"['s38', 's29', 'r110', 's45', 's36', 's27', 's20', 's56', 's47', 'r106', 's2', 's65', 's11', 'r118', 'r124', 'r114', 'r9', 's9', 's18']"
128,r129,T9,9688008,recv,8,"['r105', 's50', 's23', 'r2', 'r113', 's2', 'r121', 's14', 's59', 'r117', 's5', 's32', 'r125', 's41', 'r109']"
129,r130,T1,9688008,recv,2,"['r3', 's1', 's19', 's28', 's10']"
130,r131,T2,9688008,recv,2,"['s29', 's20', 's11', 's2', 'r4']"
131,r132,T9,9688008,recv,2,"['s23', 'r2', 's14', 's5', 's32']"
132,r133,T1,9688008,recv,3,"['r3', 's1', 's19', 's28', 's10', 'r130']"
133,r134,T2,9688008,recv,3,"['s29', 'r131', 's20', 's11', 's2', 'r4']"
134,r135,T9,9688008,recv,3,"['s23', 'r2', 's14', 's5', 's32', 'r132']"
135,r136,T1,9688008,recv,4,"['r3', 's1', 's19', 's28', 's10', 'r133', 'r130', 's37']"
136,r137,T2,9688008,recv,4,"['s29', 'r131', 's20', 's11', 's1', 's2', 's46', 's19', 's55', 's28', 's10', 'r4', 'r134', 's64', 's37']"
137,r138,T9,9688008,recv,4,"['s23', 'r2', 's14', 'r135', 's5', 's32', 'r132']"
138,r139,T4,9688008,recv,4,"['s38', 's29', 's20', 'r78', 's11', 's2', 's56', 's18', 's47', 'r9', 's9', 's36', 's27', 'r73']"
139,r140,T1,9688008,recv,5,"['r3', 's1', 's19', 's54', 'r136', 's45', 's27', 's28', 's10', 'r133', 's36', 'r130', 's9', 's18', 's37']"
140,r141,T2,9688008,recv,5,"['s38', 's29', 'r131', 's20', 's11', 's2', 's1', 's46', 's19', 's55', 's28', 'r137', 's10', 'r134', 'r4', 's64', 's37']"
141,r142,T9,9688008,recv,5,"['s23', 'r2', 's2', 'r138', 's14', 'r135', 's5', 's32', 'r132']"
142,r143,T4,9688008,recv,5,"['s38', 's29', 's20', 's11', 'r78', 's2', 's56', 's65', 's18', 's47', 's27', 'r9', 's9', 's36', 'r139', 'r73']"
143,r144,T1,9688008,recv,6,"['r3', 's1', 's46', 's19', 's54', 'r136', 's45', 's28', 'r140', 's10', 's27', 'r133', 's36', 'r130', 's9', 's18', 's37']"
144,r145,T2,9688008,recv,6,"['s38', 's29', 's46', 's10', 'r4', 's20', 's47', 's28', 'r137', 's55', 's64', 's37', 'r131', 's2', 's19', 'r141', 's11', 's1', 'r134']"
145,r146,T9,9688008,recv,6,"['s23', 'r142', 's2', 'r2', 'r138', 's14', 'r135', 's5', 's32', 's41', 'r132']"
146,r147,T1,9688008,recv,7,"['r3', 's46', 's45', 's10', 'r133', 's36', 's27', 's54', 's28', 's37', 's63', 's19', 'r136', 'r140', 's1', 'r144', 'r130', 's9', 's18']"
147,r148,T2,9688008,recv,7,"['s38', 's29', 's46', 's10', 'r4', 's20', 's47', 's28', 'r137', 's55', 's64', 's37', 'r131', 's2', 's19', 'r141', 's11', 's1', 'r145', 'r134']"
148,r149,T4,9688008,recv,6,"['s38', 's29', 's20', 's11', 'r78', 's2', 'r139', 'r73', 's56', 's65', 's45', 's47', 'r9', 's9', 's36', 'r143', 's27', 's18']"
149,r150,T9,9688008,recv,7,"['s50', 's23', 'r142', 's2', 'r2', 'r138', 's14', 'r135', 's5', 's32', 's41', 'r132', 'r146']"
150,r151,T1,9688008,recv,8,"['r3', 's46', 's45', 's10', 'r133', 's36', 's27', 'r147', 's54', 's28', 's3', 's37', 's63', 's19', 'r136', 'r140', 's1', 'r144', 'r130', 's9', 's18']"
151,r152,T2,9688008,recv,8,"['s38', 's29', 's46', 's10', 'r4', 's20', 's47', 's28', 'r137', 's55', 's64', 's37', 'r131', 's2', 's19', 'r148', 'r141', 's11', 's1', 's4', 'r145', 'r134']"
152,r153,T4,9688008,recv,7,"['s38', 's29', 's45', 's36', 'r143', 's27', 'r149', 's20', 's56', 's47', 'r73', 'r78', 's2', 's65', 's11', 'r9', 's9', 'r139', 's18']"
153,r154,T9,9688008,recv,8,"['s50', 's23', 'r142', 's2', 'r2', 'r138', 's14', 's59', 'r135', 's5', 's32', 's41', 'r132', 'r146', 'r150']"
154,r155,T1,9688008,recv,2,"['r3', 's1', 's19', 's28', 's10', 's37']"
155,r156,T5,9688008,recv,2,"['r5', 's4', 's13']"
156,r157,T9,9688008,recv,2,"['s23', 'r2', 's14', 's5', 's32', 's41']"
157,r158,T1,9688008,recv,3,"['r3', 's1', 's19', 'r155', 's28', 's10', 's37']"
158,r159,T5,9688008,recv,3,"['r156', 's4', 's5', 's13', 'r5']"
159,r160,T9,9688008,recv,3,"['s23', 'r2', 'r157', 's14', 's5', 's32', 's41']"
160,r161,T4,9688008,recv,3,"['r18', 'r9', 's9', 's36', 's27', 's18']"
161,r162,T1,9688008,recv,4,"['r3', 's1', 's46', 's19', 'r155', 'r158', 's28', 's10', 's37']"
162,r163,T2,9688008,recv,4,"['s38', 's29', 'r131', 's20', 's11', 's2', 'r4', 'r134']"
163,r164,T5,9688008,recv,4,"['r159', 'r156', 's4', 'r5', 's5', 's13', 's22']"
164,r165,T9,9688008,recv,4,"['s23', 'r2', 'r157', 's14', 'r160', 's5', 's32', 's41']"
165,r166,T4,9688008,recv,4,"['r18', 'r161', 'r9', 's9', 's36', 's27', 's18']"
166,r167,T1,9688008,recv,5,"['r3', 'r162', 's63', 's1', 's46', 's19', 's54', 'r155', 's45', 'r158', 's28', 's10', 's9', 's36', 's27', 's18', 's37']"
167,r168,T2,9688008,recv,5,"['s38', 's29', 'r131', 's20', 's11', 's2', 'r163', 's47', 'r4', 'r134']"
168,r169,T5,9688008,recv,5,"['r159', 'r156', 's31', 's4', 'r5', 's5', 'r164', 's13', 's22']"
169,r170,T9,9688008,recv,5,"['s23', 'r2', 'r157', 's14', 'r160', 's5', 's32', 's41', 'r165']"
170,r171,T4,9688008,recv,5,"['r166', 's29', 's38', 's20', 's11', 'r18', 's2', 's56', 's47', 'r161', 'r9', 's9', 's36', 's27', 's18']"
171,r172,T1,9688008,recv,6,"['r3', 'r162', 's46', 'r155', 's45', 'r167', 's10', 's36', 's27', 's54', 's28', 's3', 's37', 's63', 's19', 'r158', 's1', 's9', 's18']"
172,r173,T2,9688008,recv,6,"['s38', 's29', 's46', 'r163', 's10', 'r4', 's20', 's47', 's28', 's55', 's64', 's37', 'r131', 's2', 's19', 's11', 's1', 'r134', 'r168']"
173,r174,T5,9688008,recv,6,"['r159', 'r156', 's31', 'r169', 's4', 'r5', 's5', 's40', 'r164', 's13', 's22']"
174,r175,T9,9688008,recv,6,"['s23', 'r2', 's2', 'r157', 's14', 'r170', 'r160', 's5', 's32', 's41', 'r165']"
175,r176,T1,9688008,recv,7,"['r3', 'r162', 'r172', 's46', 'r155', 's45', 'r167', 's10', 's36', 's27', 's54', 's28', 's3', 's37', 's63', 's19', 'r158', 's1', 's9', 's18']"
176,r177,T2,9688008,recv,7,"['s38', 's29', 's46', 'r163', 's10', 'r4', 's20', 's47', 's28', 's55', 's64', 's37', 'r131', 's2', 's19', 'r173', 's11', 's1', 'r134', 'r168']"
177,r178,T4,9688008,recv,6,"['s38', 's29', 'r166', 's20', 's11', 'r18', 's2', 's56', 's65', 'r171', 's47', 'r161', 'r9', 's9', 's36', 's27', 's18']"
178,r179,T5,9688008,recv,7,"['r159', 'r156', 's31', 's49', 'r169', 's4', 'r5', 's5', 's40', 'r164', 's13', 's22', 'r174']"
179,r180,T9,9688008,recv,7,"['s50', 'r175', 's23', 's2', 'r2', 'r157', 's14', 'r170', 'r160', 's5', 's32', 's41', 'r165']"
180,r181,T1,9688008,recv,8,"['r3', 'r162', 'r172', 's46', 'r155', 's45', 's10', 'r167', 's36', 's27', 'r176', 's54', 's28', 's3', 's37', 's63', 's19', 'r158', 's1', 's9', 's18']"
181,r182,T2,9688008,recv,8,"['s38', 's29', 's46', 'r163', 's10', 'r4', 's20', 's47', 's28', 'r177', 's55', 's64', 's37', 'r131', 's2', 's19', 'r173', 's11', 's1', 's4', 'r134', 'r168']"
182,r183,T4,9688008,recv,7,"['s38', 'r178', 's29', 's20', 's11', 'r166', 's2', 'r18', 's56', 's65', 'r171', 's47', 'r161', 's27', 'r9', 's36', 's9', 's18']"
183,r184,T5,9688008,recv,8,"['r159', 's58', 'r156', 's31', 's49', 'r169', 's4', 'r5', 's5', 's40', 'r179', 's13', 'r164', 's22', 'r174']"
184,r185,T9,9688008,recv,8,"['s23', 's50', 'r175', 'r180', 's2', 'r157', 'r2', 's14', 'r170', 's59', 'r160', 's5', 's32', 's41', 'r165']"
185,r186,T1,9688008,recv,2,"['r3', 's1', 's46', 's19', 's28', 's10', 's37']"
186,r187,T5,9688008,recv,2,"['s58', 's31', 's49', 's67', 's4', 's40', 's13', 's22', 'r5']"
187,r188,T9,9688008,recv,2,"['s50', 's23', 'r2', 's14', 's5', 's32', 's41']"
188,r189,T1,9688008,recv,3,"['r3', 's1', 's46', 's19', 'r186', 's28', 's10', 's37']"
189,r190,T2,9688008,recv,3,"['s38', 's29', 's20', 's11', 's2', 'r70', 's47', 'r4']"
190,r191,T5,9688008,recv,3,"['s58', 's31', 's49', 's67', 's4', 's40', 's13', 's22', 'r5', 'r187']"
191,r192,T9,9688008,recv,3,"['s50', 's23', 'r2', 's14', 's5', 's32', 'r188', 's41']"
192,r193,T4,9688008,recv,3,"['r18', 's45', 'r9', 's9', 's36', 's27', 's18']"
193,r194,T1,9688008,recv,4,"['r3', 's1', 's46', 's19', 'r186', 'r189', 's28', 's10', 's37']"
194,r195,T2,9688008,recv,4,"['s38', 's29', 's20', 's11', 's1', 's2', 's46', 'r70', 'r190', 's19', 's47', 's28', 's10', 'r4', 's55', 's37']"
195,r196,T5,9688008,recv,4,"['s58', 's31', 's49', 's67', 's4', 'r5', 's40', 's13', 'r191', 's22', 'r187']"
196,r197,T9,9688008,recv,4,"['s23', 's50', 'r2', 'r192', 's14', 's5', 's32', 'r188', 's41']"
197,r198,T4,9688008,recv,4,"['r18', 's45', 'r193', 's9', 'r9', 's36', 's27', 's18']"
198,r199,T1,9688008,recv,5,"['r3', 's1', 's46', 'r194', 's19', 's54', 'r189', 'r186', 's45', 's27', 's28', 's10', 's36', 's9', 's18', 's37']"
199,r200,T2,9688008,recv,5,"['s29', 's38', 'r195', 's20', 's11', 's2', 's1', 's46', 'r70', 'r190', 's19', 's47', 's28', 's10', 'r4', 's55', 's37']"
200,r201,T5,9688008,recv,5,"['r196', 's58', 's31', 's49', 's67', 's4', 'r5', 's40', 's13', 'r191', 's22', 'r187']"
201,r202,T9,9688008,recv,5,"['s23', 's50', 'r2', 'r192', 's14', 's5', 's32', 'r188', 's41', 'r197']"
202,r203,T4,9688008,recv,5,"['s38', 's29', 's20', 's11', 'r18', 's2', 's56', 'r198', 's45', 's47', 'r193', 's9', 'r9', 's36', 's27', 's18']"
203,r204,T1,9688008,recv,6,"['r3', 's1', 's46', 'r194', 's19', 's54', 's3', 'r189', 'r186', 's45', 's27', 's28', 's10', 'r199', 's36', 's9', 's18', 's37']"
204,r205,T2,9688008,recv,6,"['s38', 's29', 'r195', 's20', 's11', 's2', 's1', 's46', 'r70', 'r190', 's19', 's47', 's28', 's10', 'r4', 's55', 'r200', 's37']"
205,r206,T5,9688008,recv,6,"['r196', 's58', 's31', 's49', 's67', 's4', 'r5', 's40', 's13', 'r191', 's22', 'r187', 'r201']"
206,r207,T9,9688008,recv,6,"['s23', 's50', 'r2', 'r202', 'r192', 's14', 's5', 's32', 's41', 'r188', 'r197']"
207,r208,T1,9688008,recv,7,"['r3', 'r204', 's46', 's45', 's10', 's36', 's27', 's54', 's28', 's3', 's37', 's63', 's19', 'r186', 'r189', 'r199', 's1', 'r194', 's9', 's18']"
208,r209,T2,9688008,recv,7,"['s38', 's29', 'r195', 's46', 's10', 'r4', 's20', 'r190', 's47', 's28', 's55', 'r200', 's64', 's37', 's2', 's19', 's11', 's1', 'r70', 'r205']"
209,r210,T4,9688008,recv,6,"['s29', 's38', 's20', 's11', 'r18', 's2', 's56', 's65', 'r198', 'r203', 's45', 's47', 'r193', 's9', 'r9', 's36', 's27', 's18']"
210,r211,T5,9688008,recv,7,"['r196', 's58', 's31', 's49', 's67', 's4', 'r206', 'r5', 's40', 's13', 'r191', 's22', 'r187', 'r201']"
211,r212,T9,9688008,recv,7,"['s23', 's50', 'r2', 's2', 'r202', 'r192', 's14', 's5', 's32', 's41', 'r188', 'r207', 'r197']"
212,r213,T1,9688008,recv,8,"['r3', 'r204', 's46', 's45', 's10', 's36', 's27', 's54', 's28', 's3', 's37', 's63', 's19', 'r186', 'r189', 'r199', 'r208', 's1', 'r194', 's9', 's18']"
213,r214,T2,9688008,recv,8,"['s38', 's29', 'r195', 's46', 's10', 'r4', 's20', 'r190', 's47', 's28', 's55', 'r200', 's64', 's37', 's2', 's19', 'r209', 's11', 's1', 'r70', 'r205']"
